wl,xyln1b,fchi1b,xyln2b,xyln3b,anom1b,anom2b,atki1b,atki2b,fchi2b,gray1b,gray2b,mcla1b,rayn1b,rayn2b,rpan1b,rpmm1b,rpmt1b,aurs2b,aurs1b,clor1b,clor2b,conc1b,conc2b,hirs1b,hirs2b,prsi1b,prsi2b,prsi3b,mclm1b,mclm2b,narm1b,narm2b,smgd1b,smgd2b,pali1b,pali2b,ocul1b,ocul2b,tars1b,vrid1b,vrid2b,opal1b,rose1b,lats1b,lats2b,pvul1b,pvul2b,ecry1b,ecry2b,poro1b,poro2b,ppsi1b,ppsi2b,tars2b,oliv2b,oliv1b
894,43.15111111,8.180740741,2.827777778,3.517777778,57.97555556,33.12851852,32.70962963,12.91037037,24.52444444,9.912222222,9.129259259,7.913333333,35.43703704,38.36481481,14.38,22.18703704,32.84925926,20.22296296,21.87333333,40.14333333,13.68592593,51.5262963,36.32518519,32.48666667,27.30148148,2.292592593,3.05962963,2.455555556,7.48037037,9.930740741,12.80592593,18.71296296,26.96962963,17.06481481,11.70481481,13.46037037,32.91666667,32.09296296,19.06814815,33.49444444,7.204814815,29.24037037,32.77962963,16.98925926,20.46148148,43.48,50.42407407,43.47296296,38.03518519,26.72333333,8.306296296,24.64185185,25.87703704,16.33740741,18.58111111,45.06111111
896,43.21107143,8.246785714,2.829642857,3.503214286,58.09928571,33.18428571,32.84535714,12.98214286,24.6025,9.936071429,9.161071429,7.930714286,35.54928571,38.45785714,14.47178571,22.31714286,32.98464286,20.25035714,22.16964286,40.1875,13.72392857,51.5575,36.39214286,32.525,27.31821429,2.302857143,3.068571429,2.460357143,7.4975,9.952857143,12.82142857,18.74107143,27.02714286,17.10535714,11.74785714,13.50642857,32.94392857,32.15071429,19.13107143,33.55035714,7.231428571,29.32107143,32.94678571,17.15535714,20.69285714,43.66,50.58607143,43.53607143,38.13142857,26.74821429,8.336785714,24.71964286,25.91535714,16.3875,18.64392857,45.13214286
898,43.30814815,8.331851852,2.828888889,3.489259259,58.25037037,33.29222222,32.99962963,13.0537037,24.70111111,9.952962963,9.178518519,7.946296296,35.68111111,38.55222222,14.56666667,22.44518519,33.09148148,20.3262963,22.5237037,40.25962963,13.76740741,51.59962963,36.42925926,32.55592593,27.35185185,2.308888889,3.072592593,2.462222222,7.514074074,9.967777778,12.83592593,18.78555556,27.09,17.1537037,11.80037037,13.55074074,32.98148148,32.20851852,19.18,33.60037037,7.244444444,29.40148148,33.12740741,17.32777778,20.92925926,43.87148148,50.81777778,43.59740741,38.23333333,26.75111111,8.361851852,24.78481481,25.94888889,16.42296296,18.64518519,45.14740741
900,43.43444444,8.418518519,2.824814815,3.475185185,58.38814815,33.39148148,33.14185185,13.12296296,24.79666667,9.975925926,9.2,7.97,35.81777778,38.66222222,14.66777778,22.5762963,33.21481481,20.42148148,22.87037037,40.36777778,13.82259259,51.67962963,36.50444444,32.64962963,27.40037037,2.318888889,3.086296296,2.467407407,7.545555556,10.0037037,12.88148148,18.8462963,27.17888889,17.21296296,11.87037037,13.61222222,33.0437037,32.26962963,19.25962963,33.68518519,7.258148148,29.49407407,33.2962963,17.52148148,21.16925926,44.06185185,51.05814815,43.67703704,38.35074074,26.79666667,8.393703704,24.86407407,26.01037037,16.48037037,18.69185185,45.17666667
902,43.61259259,8.515925926,2.80962963,3.463703704,58.56296296,33.4762963,33.30296296,13.20740741,24.89925926,10.02296296,9.251851852,8.008148148,36.00148148,38.81962963,14.80481481,22.76925926,33.43,20.54740741,23.28851852,40.50407407,13.90740741,51.80148148,36.65962963,32.83444444,27.45222222,2.347777778,3.115925926,2.471111111,7.595185185,10.07037037,12.95111111,18.9337037,27.31444444,17.29851852,11.96888889,13.70444444,33.13666667,32.34740741,19.39740741,33.84111111,7.30037037,29.62925926,33.49148148,17.7837037,21.49037037,44.26444444,51.32333333,43.78888889,38.49,26.91518519,8.438888889,24.97888889,26.12,16.5862963,18.86814815,45.28666667
904,43.74777778,8.594074074,2.796296296,3.461481481,58.71666667,33.5437037,33.41962963,13.28037037,25.00185185,10.06740741,9.300740741,8.042962963,36.16259259,38.94777778,14.90814815,22.92222222,33.62555556,20.65,23.63111111,40.60444444,13.98333333,51.89296296,36.75333333,32.97185185,27.47925926,2.374444444,3.13037037,2.479259259,7.631111111,10.11888889,12.98592593,18.99111111,27.40296296,17.3537037,12.03333333,13.76592593,33.20703704,32.39814815,19.49,33.95148148,7.328518519,29.72666667,33.6262963,17.98296296,21.73444444,44.43185185,51.54666667,43.86814815,38.58185185,27.00851852,8.481111111,25.05740741,26.19592593,16.66518519,19.00925926,45.36185185
906,43.91703704,8.67962963,2.785925926,3.451111111,58.8862963,33.63222222,33.5637037,13.37407407,25.12740741,10.12407407,9.354074074,8.078518519,36.3537037,39.09037037,15.03185185,23.0937037,33.88407407,20.75925926,24.01814815,40.7137037,14.08296296,52.02185185,36.84444444,33.13925926,27.51592593,2.39962963,3.144814815,2.512962963,7.682222222,10.18592593,13.03185185,19.03851852,27.49962963,17.41851852,12.09222222,13.83074074,33.30333333,32.46259259,19.5962963,34.10555556,7.365185185,29.85407407,33.80407407,18.22703704,22.02,44.63925926,51.85111111,44.00666667,38.71074074,27.13555556,8.557777778,25.1662963,26.29074074,16.76740741,19.17444444,45.44148148
908,44.07,8.734074074,2.772962963,3.447037037,59.01037037,33.67259259,33.70111111,13.44703704,25.20814815,10.18111111,9.405925926,8.105555556,36.49962963,39.21,15.13740741,23.25777778,34.11592593,20.82,24.28962963,40.78851852,14.16555556,52.13444444,36.96925926,33.30444444,27.52851852,2.411481481,3.15962963,2.524814815,7.721481481,10.25296296,13.07222222,19.06333333,27.5862963,17.47666667,12.15037037,13.90296296,33.3962963,32.52962963,19.72555556,34.27,7.42037037,29.98,33.97518519,18.44148148,22.26518519,44.76407407,52.0737037,44.16,38.82222222,27.25851852,8.644074074,25.28851852,26.39185185,16.87888889,19.37444444,45.57222222
910,44.12285714,8.7875,2.746428571,3.436071429,59.11178571,33.77785714,33.84178571,13.48642857,25.33214286,10.1925,9.423928571,8.103928571,36.65071429,39.31357143,15.23642857,23.3925,34.26428571,20.89357143,24.62607143,40.82142857,14.19321429,52.1425,36.96285714,33.33071429,27.5525,2.403214286,3.145357143,2.513571429,7.7225,10.25607143,13.065,19.06785714,27.59964286,17.51214286,12.17035714,13.91964286,33.40285714,32.5775,19.755,34.32928571,7.441071429,30.04857143,34.13785714,18.57535714,22.41785714,44.95071429,52.4075,44.25107143,38.91214286,27.27428571,8.685714286,25.37035714,26.42428571,16.89678571,19.33857143,45.58178571
912,44.16148148,8.884814815,2.727037037,3.41962963,59.21962963,33.95555556,33.98333333,13.54,25.49962963,10.18888889,9.426296296,8.10962963,36.83,39.41740741,15.34037037,23.49814815,34.36259259,20.97962963,24.99888889,40.87259259,14.2037037,52.13555556,36.8762963,33.29222222,27.61518519,2.388518519,3.112962963,2.519259259,7.708148148,10.24148148,13.04555556,19.08148148,27.59259259,17.55148148,12.17555556,13.90703704,33.37518519,32.63481481,19.72259259,34.33814815,7.425555556,30.08740741,34.28925926,18.65777778,22.51740741,45.20777778,52.8162963,44.31481481,39.02481481,27.23481481,8.688148148,25.42555556,26.42296296,16.85333333,19.14518519,45.51148148
914,44.325,9.044642857,2.713571429,3.405357143,59.37,34.14964286,34.14571429,13.63928571,25.655,10.22928571,9.460357143,8.1725,37.06607143,39.56464286,15.48785714,23.65607143,34.48642857,21.03357143,25.32071429,41.00464286,14.2575,52.21214286,36.89464286,33.37285714,27.72178571,2.393571429,3.11,2.523571429,7.7175,10.28464286,13.08642857,19.13535714,27.66107143,17.62928571,12.23785714,13.9475,33.41714286,32.73964286,19.78214286,34.45714286,7.450357143,30.18857143,34.48321429,18.79607143,22.66964286,45.45214286,53.18821429,44.43928571,39.215,27.26035714,8.6975,25.50714286,26.4875,16.87428571,19.02107143,45.52214286
916,44.4662963,9.15962963,2.686296296,3.39,59.49259259,34.29851852,34.28555556,13.71407407,25.75296296,10.26333333,9.493703704,8.224444444,37.24555556,39.69259259,15.63111111,23.82518519,34.58703704,21.03259259,25.57,41.12259259,14.31592593,52.26296296,36.93851852,33.46037037,27.80777778,2.412592593,3.115185185,2.495555556,7.737407407,10.32148148,13.13666667,19.16925926,27.73666667,17.68666667,12.32555556,14.00518519,33.49074074,32.81777778,19.88666667,34.58777778,7.49037037,30.29074074,34.65888889,18.93851852,22.80888889,45.60481481,53.47037037,44.53592593,39.36,27.29074074,8.71,25.56888889,26.56851852,16.94074074,18.98037037,45.53666667
918,44.64821429,9.2475,2.670357143,3.370714286,59.57785714,34.36142857,34.39321429,13.8025,25.8225,10.32071429,9.555714286,8.294642857,37.36785714,39.79571429,15.77785714,24.00857143,34.75714286,20.99357143,25.76678571,41.25392857,14.42071429,52.35642857,37.0575,33.62285714,27.87142857,2.462857143,3.128928571,2.525357143,7.800357143,10.39857143,13.23321429,19.21678571,27.86428571,17.75678571,12.44642857,14.12357143,33.63571429,32.8875,20.07678571,34.78107143,7.560714286,30.41785714,34.795,19.13214286,22.99071429,45.65964286,53.62642857,44.62714286,39.45107143,27.37392857,8.76,25.63642857,26.67821429,17.09142857,19.13928571,45.62035714
920,44.91703704,9.334814815,2.667777778,3.356666667,59.6737037,34.33222222,34.51074074,13.93814815,25.84888889,10.42333333,9.671851852,8.407037037,37.48777778,39.90888889,15.92888889,24.21814815,35.03037037,20.93592593,25.87444444,41.43148148,14.57444444,52.55592593,37.32481481,33.9337037,27.91333333,2.521111111,3.165925926,2.594444444,7.896296296,10.54777778,13.37074074,19.28777778,28.04740741,17.86444444,12.61,14.29814815,33.85259259,32.96666667,20.36925926,35.09037037,7.677407407,30.60074074,34.94592593,19.43333333,23.28555556,45.64666667,53.68148148,44.79,39.56962963,27.55814815,8.871851852,25.76111111,26.8337037,17.33148148,19.56111111,45.87222222
922,45.11392857,9.371071429,2.672142857,3.346428571,59.73928571,34.21785714,34.61178571,14.05321429,25.8025,10.51357143,9.765,8.475357143,37.55642857,39.99714286,16.06214286,24.41071429,35.285,20.85464286,25.92285714,41.60071429,14.73535714,52.75321429,37.61357143,34.2375,27.90607143,2.564285714,3.2125,2.6525,8.005,10.67928571,13.49321429,19.34571429,28.19035714,17.96,12.75964286,14.45892857,34.06964286,33.01642857,20.64571429,35.35964286,7.798928571,30.77821429,35.07928571,19.75464286,23.59678571,45.57,53.6875,44.96357143,39.675,27.74357143,9.001785714,25.91214286,26.9925,17.57142857,20.04,46.13214286
924,45.20888889,9.374074074,2.689259259,3.333703704,59.78444444,34.13333333,34.68518519,14.1237037,25.76074074,10.55962963,9.794074074,8.475555556,37.58814815,40.03,16.17222222,24.54518519,35.46,20.79518519,26.02888889,41.69777778,14.84259259,52.86777778,37.76666667,34.40444444,27.89074074,2.591111111,3.242962963,2.68962963,8.087777778,10.73444444,13.56740741,19.38333333,28.27814815,18.02296296,12.85703704,14.58740741,34.23666667,33.0437037,20.8237037,35.50777778,7.883333333,30.89185185,35.16037037,19.99259259,23.83518519,45.52148148,53.73777778,45.08555556,39.72777778,27.85148148,9.11037037,26.03555556,27.07814815,17.73037037,20.31259259,46.27037037
926,45.3075,9.419285714,2.711071429,3.325357143,59.91571429,34.155,34.78964286,14.20107143,25.78571429,10.60178571,9.835357143,8.499642857,37.71821429,40.09821429,16.27964286,24.67285714,35.60892857,20.80285714,26.22642857,41.79678571,14.90821429,52.94821429,37.84214286,34.53714286,27.92464286,2.591428571,3.26,2.718214286,8.148571429,10.78571429,13.62142857,19.43321429,28.37035714,18.10142857,12.92607143,14.70357143,34.3475,33.10321429,20.93464286,35.6425,7.961071429,30.995,35.25785714,20.22821429,24.05892857,45.59428571,53.90857143,45.2275,39.83285714,27.96571429,9.2275,26.16821429,27.14214286,17.8225,20.38571429,46.33285714
928,45.41111111,9.488148148,2.735555556,3.31962963,60.07148148,34.21925926,34.9037037,14.29111111,25.83074074,10.65407407,9.901111111,8.555555556,37.89962963,40.21888889,16.39,24.80444444,35.75925926,20.83555556,26.43296296,41.91703704,14.99185185,53.0437037,37.95074074,34.70148148,27.96962963,2.582222222,3.273333333,2.735185185,8.216666667,10.84851852,13.69888889,19.48444444,28.46259259,18.18333333,12.9837037,14.78407407,34.42518519,33.18074074,21.03666667,35.80777778,8.042222222,31.12592593,35.38037037,20.47444444,24.29333333,45.72037037,54.13444444,45.3662963,40.00111111,28.09703704,9.331851852,26.31592593,27.24185185,17.88962963,20.42148148,46.37592593
930,45.55357143,9.583214286,2.779285714,3.349642857,60.21714286,34.31,34.98464286,14.38857143,25.92321429,10.72035714,9.962142857,8.609642857,38.08,40.3775,16.47785714,24.9075,35.92035714,20.8575,26.63857143,42.05285714,15.08214286,53.16428571,38.075,34.87857143,27.99892857,2.6,3.274285714,2.738928571,8.263214286,10.91035714,13.77714286,19.52285714,28.55964286,18.23464286,13.05642857,14.88642857,34.53464286,33.28392857,21.17214286,35.9775,8.072857143,31.25321429,35.48678571,20.67142857,24.49642857,45.83035714,54.34142857,45.44714286,40.13714286,28.1925,9.363214286,26.44285714,27.3325,17.95357143,20.41428571,46.385
932,45.73392857,9.702857143,2.793214286,3.361428571,60.33964286,34.40392857,35.03642857,14.45642857,26.06714286,10.795,10.00928571,8.660714286,38.27285714,40.53821429,16.54214286,25.00821429,36.09321429,20.88464286,26.86821429,42.20285714,15.15964286,53.26607143,38.14892857,35.035,28.05821429,2.632142857,3.2925,2.738571429,8.264285714,10.99035714,13.82321429,19.54964286,28.66821429,18.29357143,13.15714286,15.02964286,34.65035714,33.39642857,21.3,36.12928571,8.0625,31.34892857,35.58785714,20.84142857,24.69678571,45.95892857,54.58285714,45.4675,40.21607143,28.25357143,9.3875,26.53214286,27.39678571,18.01678571,20.365,46.38928571
934,45.88535714,9.798928571,2.753928571,3.328928571,60.36214286,34.465,35.04607143,14.5025,26.16928571,10.8275,10.02321429,8.713571429,38.39678571,40.63714286,16.60642857,25.09464286,36.2325,20.91642857,27.02714286,42.29571429,15.23892857,53.3225,38.21892857,35.16642857,28.155,2.6625,3.328928571,2.770714286,8.309642857,11.07607143,13.87107143,19.58964286,28.76071429,18.3875,13.26214286,15.12214286,34.70785714,33.48607143,21.39607143,36.26964286,8.061785714,31.40821429,35.68607143,20.95285714,24.84285714,46.02321429,54.73714286,45.38785714,40.22964286,28.27214286,9.410714286,26.56571429,27.47392857,18.01928571,20.39107143,46.4175
936,46.00571429,9.892857143,2.689285714,3.258571429,60.27107143,34.46178571,34.9775,14.52964286,26.17107143,10.82392857,9.99,8.74,38.40642857,40.67178571,16.70535714,25.15035714,36.365,20.94785714,27.13428571,42.35857143,15.305,53.4,38.31642857,35.33107143,28.24321429,2.695,3.354285714,2.856785714,8.405357143,11.16321429,13.98535714,19.68392857,28.87642857,18.49821429,13.38678571,15.17785714,34.74642857,33.595,21.53214286,36.39107143,8.098571429,31.4725,35.75928571,21.04857143,25.03321429,45.99964286,54.77857143,45.24357143,40.24035714,28.24928571,9.471428571,26.63178571,27.51571429,18.02107143,20.59071429,46.50714286
938,46.02285714,9.939642857,2.598571429,3.178571429,60.13321429,34.36464286,34.87964286,14.46357143,26.07428571,10.82214286,9.9375,8.666071429,38.3375,40.6275,16.76285714,25.14428571,36.37,20.95892857,27.1875,42.37642857,15.29214286,53.43964286,38.29607143,35.39535714,28.25928571,2.716071429,3.348214286,2.890357143,8.414285714,11.1925,14.04071429,19.73214286,28.91571429,18.535,13.45857143,15.22142857,34.75178571,33.64642857,21.63321429,36.3825,8.118928571,31.48285714,35.73821429,21.13285714,25.16535714,45.94607143,54.765,45.15571429,40.23357143,28.20142857,9.526071429,26.69,27.48464286,18.03035714,20.77928571,46.56
940,45.97857143,9.979285714,2.481071429,3.107857143,59.98107143,34.24035714,34.75785714,14.33,25.94928571,10.79428571,9.871785714,8.540714286,38.24071429,40.525,16.80714286,25.14178571,36.29964286,20.93464286,27.23214286,42.32392857,15.28892857,53.37071429,38.20928571,35.41571429,28.27857143,2.711428571,3.363928571,2.911071429,8.378214286,11.18142857,14.05,19.69964286,28.90857143,18.56857143,13.525,15.23892857,34.7225,33.65821429,21.70071429,36.30321429,8.135,31.50642857,35.66785714,21.26142857,25.20892857,45.88071429,54.73142857,45.0425,40.17607143,28.12571429,9.521071429,26.70285714,27.48357143,17.99571429,20.93321429,46.56714286
942,45.91740741,9.968518519,2.425555556,3.051851852,59.87,34.17592593,34.67,14.27481481,25.8237037,10.73962963,9.845185185,8.464444444,38.15111111,40.42555556,16.86592593,25.14703704,36.27777778,20.88814815,27.24740741,42.23185185,15.32555556,53.34259259,38.18888889,35.45,28.29074074,2.697777778,3.394814815,2.93962963,8.407407407,11.15888889,14.07185185,19.69148148,28.92037037,18.61555556,13.62185185,15.19814815,34.69555556,33.6662963,21.7662963,36.28,8.214814815,31.5837037,35.64407407,21.41407407,25.29,45.84074074,54.71444444,44.99888889,40.17296296,28.11481481,9.574074074,26.78703704,27.4737037,17.99,21.10518519,46.57296296
944,45.89964286,9.969285714,2.434642857,2.985,59.85714286,34.19071429,34.655,14.26714286,25.785,10.73678571,9.878571429,8.394285714,38.17428571,40.40964286,16.87678571,25.14142857,36.3125,20.83357143,27.35214286,42.24464286,15.36678571,53.40571429,38.22107143,35.41214286,28.2975,2.715,3.436428571,2.965357143,8.470357143,11.14607143,14.08714286,19.7225,28.87428571,18.66535714,13.67428571,15.155,34.66607143,33.6825,21.78535714,36.32607143,8.331071429,31.69821429,35.67214286,21.59821429,25.42642857,45.87714286,54.88178571,45.09607143,40.22,28.15928571,9.686785714,26.95107143,27.465,18.04821429,21.23821429,46.58321429
946,45.93035714,10.00321429,2.386785714,2.9,59.9075,34.2375,34.69071429,14.24,25.88678571,10.79071429,9.951071429,8.337142857,38.32321429,40.44535714,16.89678571,25.215,36.35035714,20.77678571,27.51035714,42.36642857,15.41392857,53.48892857,38.28535714,35.44,28.33071429,2.741428571,3.470357143,2.976071429,8.493214286,11.17607143,14.1,19.72964286,28.81464286,18.72428571,13.70607143,15.1975,34.6725,33.73107143,21.81107143,36.39714286,8.380714286,31.81071429,35.70785714,21.74964286,25.51535714,45.90892857,55.12464286,45.18821429,40.18928571,28.15285714,9.658571429,26.97821429,27.52464286,18.12392857,21.25821429,46.66535714
948,46.07107143,10.10964286,2.355714286,2.883571429,59.98821429,34.36535714,34.81964286,14.31214286,26.03892857,10.82428571,10.04821429,8.368214286,38.53464286,40.54535714,16.97071429,25.38321429,36.47214286,20.74964286,27.63714286,42.49428571,15.51392857,53.58464286,38.39,35.60107143,28.37642857,2.770714286,3.4975,3.005,8.541785714,11.22857143,14.15214286,19.75928571,28.84964286,18.79571429,13.83678571,15.31321429,34.76857143,33.78928571,21.88,36.55214286,8.413571429,31.89571429,35.88535714,21.84428571,25.68214286,46.01857143,55.36357143,45.345,40.23428571,28.21571429,9.666071429,26.97107143,27.61285714,18.18142857,21.24714286,46.755
950,46.3725,10.27535714,2.391428571,2.953928571,60.16392857,34.56071429,35.07107143,14.51107143,26.20392857,10.9175,10.18214286,8.48,38.87071429,40.72392857,17.09178571,25.62321429,36.72,20.79642857,27.82464286,42.67,15.59571429,53.77714286,38.51892857,35.8275,28.43428571,2.78,3.509642857,3.023928571,8.658928571,11.29464286,14.265,19.8525,28.97107143,18.81785714,14.05785714,15.54357143,34.94821429,33.875,22.03035714,36.78321429,8.488214286,31.99428571,36.22464286,21.94285714,26.02642857,46.16642857,55.66357143,45.61142857,40.41428571,28.38535714,9.8325,27.04642857,27.70607143,18.30571429,21.36,46.94321429
952,46.64428571,10.38321429,2.405357143,3.043928571,60.33821429,34.67107143,35.28928571,14.66071429,26.33357143,11.04714286,10.28107143,8.569285714,39.13892857,40.84071429,17.24928571,25.84964286,36.87892857,20.875,28.01714286,42.84142857,15.63178571,53.96535714,38.63285714,36.02642857,28.48178571,2.792857143,3.4675,3.037857143,8.773928571,11.3725,14.3625,19.97392857,29.11,18.8325,14.16464286,15.72892857,35.07571429,33.925,22.20642857,36.94464286,8.485,32.05035714,36.42642857,22.06071429,26.25214286,46.23214286,55.81964286,45.74142857,40.54357143,28.51107143,9.888214286,27.04,27.80642857,18.46571429,21.54,47.09678571
954,46.94142857,10.51714286,2.341428571,3.118928571,60.48642857,34.69035714,35.52571429,14.81,26.44821429,11.19678571,10.37571429,8.678928571,39.40178571,40.98107143,17.475,26.13678571,37.04357143,20.98678571,28.15535714,43.02821429,15.74,54.13107143,38.7675,36.36,28.47785714,2.775,3.371785714,3.002857143,8.793214286,11.48,14.40892857,20.13964286,29.34428571,18.89035714,14.29035714,15.8725,35.22857143,34.02642857,22.49142857,37.22892857,8.502142857,32.17571429,36.66,22.35357143,26.5175,46.41857143,55.97571429,45.88,40.69214286,28.69428571,9.977857143,27.09,28.0325,18.70642857,21.77642857,47.20964286
956,47.22571429,10.6875,2.279642857,3.301785714,60.6575,34.72357143,35.75321429,15.04642857,26.51178571,11.33678571,10.50428571,8.845357143,39.61964286,41.18035714,17.665,26.3325,37.22964286,21.08964286,28.2275,43.24321429,15.86392857,54.26142857,38.88035714,36.71892857,28.46071429,2.689642857,3.3,2.910357143,8.7475,11.55142857,14.38571429,20.26678571,29.60678571,18.93285714,14.4425,15.9825,35.40428571,34.18642857,22.80928571,37.55214286,8.576428571,32.3275,36.88678571,22.77,26.80357143,46.70392857,56.22642857,46.09642857,40.85071429,28.94785714,10.10464286,27.34535714,28.275,18.88178571,22.13607143,47.39285714
958,47.45107143,10.80035714,2.324285714,3.440714286,60.87214286,34.77464286,35.87785714,15.20714286,26.51535714,11.46535714,10.63714286,8.978214286,39.81178571,41.34071429,17.86892857,26.47964286,37.38285714,21.17321429,28.36035714,43.46678571,15.95428571,54.40857143,39.00178571,36.9825,28.51964286,2.668214286,3.313214286,2.895,8.817857143,11.63357143,14.43,20.37,29.83714286,19.03214286,14.52464286,16.04285714,35.52,34.29321429,23.04464286,37.79357143,8.641785714,32.45,36.98285714,23.10892857,26.98642857,46.84892857,56.39357143,46.20214286,40.955,29.12964286,10.10464286,27.59642857,28.47821429,19.02464286,22.38785714,47.49607143
960,47.73607143,10.90107143,2.370714286,3.323571429,60.97714286,34.76607143,35.95464286,15.24892857,26.50714286,11.59928571,10.76285714,9.024285714,40.04178571,41.48428571,18.11571429,26.58928571,37.44714286,21.2175,28.55035714,43.72,16.03178571,54.6125,39.15464286,37.29714286,28.56357143,2.690357143,3.336428571,2.849285714,8.973571429,11.72892857,14.44928571,20.45678571,29.98964286,19.24107143,14.61214286,16.12964286,35.66357143,34.41214286,23.27464286,38.12714286,8.745,32.58857143,37.04035714,23.48142857,27.17964286,46.99392857,56.57035714,46.27035714,41.09,29.30964286,10.12035714,27.91,28.75821429,19.14178571,22.6225,47.49964286
962,47.95275862,11.00241379,2.294827586,3.156206897,61.03275862,34.87551724,36.02655172,15.25241379,26.57,11.62896552,10.83413793,8.993793103,40.18896552,41.69551724,18.19172414,26.59241379,37.50724138,21.27758621,28.6937931,43.94344828,16.12689655,54.79241379,39.23344828,37.55827586,28.60448276,2.647241379,3.278275862,2.784482759,9.055172414,11.80310345,14.43793103,20.4337931,30.05,19.36241379,14.6937931,16.31758621,35.85206897,34.54724138,23.45758621,38.48482759,8.898965517,32.77655172,37.12655172,23.72275862,27.38724138,47.13586207,56.79275862,46.38689655,41.23103448,29.41724138,10.24310345,28.13172414,28.9437931,19.18172414,22.72344828,47.56931034
964,48.14321429,11.08392857,2.235357143,3.063571429,61.18071429,35.04857143,36.05392857,15.17392857,26.51107143,11.57892857,10.85071429,8.952857143,40.25321429,41.865,18.22428571,26.62821429,37.60535714,21.32285714,28.83785714,44.175,16.25285714,54.96821429,39.27571429,37.80464286,28.74142857,2.625714286,3.3125,2.806785714,9.097857143,11.91178571,14.51107143,20.40142857,30.16714286,19.40535714,14.76142857,16.53035714,36.08857143,34.6625,23.57857143,38.72857143,8.947142857,32.98285714,37.175,23.84285714,27.53678571,47.14892857,56.97464286,46.49857143,41.39,29.4175,10.32964286,28.2475,29.04214286,19.21321429,22.68857143,47.6625
966,48.43285714,11.13714286,2.284642857,2.891071429,61.3175,35.14964286,36.04035714,14.97464286,26.4325,11.53357143,10.76357143,8.863928571,40.3275,41.89642857,18.26178571,26.7325,37.76035714,21.37642857,29.07,44.3725,16.36285714,55.13785714,39.38392857,37.96857143,28.93,2.694285714,3.413571429,2.816071429,9.187857143,12.03321429,14.70464286,20.44107143,30.27964286,19.53857143,14.8175,16.71642857,36.30392857,34.78714286,23.6475,38.88428571,8.926428571,33.16035714,37.07392857,23.89392857,27.62821429,47.06464286,57.02892857,46.62107143,41.58678571,29.43678571,10.5225,28.22928571,29.15321429,19.29607143,22.66035714,47.695
968,48.66862069,11.14034483,2.228275862,2.728965517,61.36068966,35.22172414,35.98310345,14.8762069,26.54413793,11.52551724,10.66482759,8.760344828,40.41241379,41.91482759,18.22896552,26.78896552,38.01896552,21.54034483,29.24137931,44.40517241,16.42862069,55.22448276,39.51,38.10448276,29.13862069,2.766896552,3.463793103,2.737586207,9.169310345,12.10655172,14.80482759,20.48413793,30.39448276,19.65689655,14.8937931,16.91,36.51241379,34.91344828,23.74310345,39.03758621,8.943103448,33.24275862,36.98206897,24.06103448,27.71034483,46.97413793,57.12689655,46.66931034,41.55862069,29.53172414,10.73241379,28.2337931,29.34655172,19.35068966,22.75344828,47.83413793
970,48.86,11.14321429,2.108928571,2.618214286,61.39571429,35.28285714,35.88464286,14.83607143,26.59821429,11.53571429,10.54214286,8.656428571,40.40785714,41.91857143,18.20107143,26.88321429,38.26964286,21.78642857,29.44464286,44.4325,16.66964286,55.32642857,39.68642857,38.27285714,29.40892857,2.895357143,3.581071429,2.796428571,9.127142857,12.235,14.93285714,20.63178571,30.6475,19.70142857,14.91071429,17.05321429,36.73642857,34.97928571,23.83642857,39.21571429,8.977142857,33.42821429,36.98107143,24.32464286,27.89,47.045,57.38571429,46.685,41.56178571,29.64821429,10.92714286,28.34571429,29.53678571,19.47821429,22.75107143,47.88392857
972,49.13321429,11.21857143,2.146071429,2.478571429,61.25107143,35.185,35.80464286,14.74642857,26.48642857,11.64357143,10.39535714,8.619642857,40.43464286,41.80178571,18.24821429,27.0125,38.36821429,21.90964286,29.60607143,44.47607143,16.8875,55.38535714,39.86964286,38.3375,29.57964286,2.974285714,3.738928571,2.813928571,9.060357143,12.31428571,15.09607143,20.79464286,30.91571429,19.73535714,14.9475,17.175,36.89571429,35.03892857,23.88535714,39.27214286,8.963571429,33.56,37.00785714,24.57178571,27.98535714,47.0975,57.565,46.61428571,41.62964286,29.66678571,10.99357143,28.50607143,29.775,19.56607143,22.83392857,47.9375
974,49.25793103,11.40206897,2.087241379,2.338275862,60.9537931,35.25034483,35.77793103,14.67482759,26.52103448,11.69206897,10.34206897,8.619655172,40.49448276,41.76275862,18.24034483,27.00827586,38.30931034,21.97275862,29.69827586,44.44758621,16.79758621,55.36517241,39.80068966,38.25758621,29.55551724,2.843448276,3.697241379,2.648965517,8.928275862,12.26137931,15.02206897,20.75931034,30.90862069,19.83068966,15.09068966,17.28724138,36.98517241,35.13034483,23.99655172,39.23448276,8.871034483,33.38034483,37.11689655,24.78206897,27.97862069,47.22689655,57.78103448,46.50758621,41.72068966,29.5837931,10.9,28.63241379,29.94103448,19.55586207,22.99931034,48.09965517
